Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,"""Sub-Category""",Product_Name,Sales,Quantity,Discount,Profit,Total_cost,Profit_Margin
CA-2014-112837,11/09/2014,16/09/2014,Standard Class,LW-17125,Liz Willingham,Consumer,United States,Oxnard,California,93030,West,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",29.932,3,0,21.7515,89.796,0.72669718
CA-2017-120019,16/02/2017,21/02/2017,Standard Class,NG-18355,Nat Gilpin,Corporate,United States,Fairfield,Connecticut,6824,East,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,29.925,3,0,81.1314,89.775,2.711157895
CA-2017-120019,16/02/2017,21/02/2017,Standard Class,NG-18355,Nat Gilpin,Corporate,United States,Fairfield,Connecticut,6824,East,TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",29.9,1,0,7.3451,29.9,0.245655518
CA-2014-100762,24/11/2014,29/11/2014,Standard Class,NG-18355,Nat Gilpin,Corporate,United States,Jackson,Michigan,49201,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",29.9,4,0,45.576,119.6,1.524280936
CA-2014-100762,24/11/2014,29/11/2014,Standard Class,NG-18355,Nat Gilpin,Corporate,United States,Jackson,Michigan,49201,Central,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",29.9,2,0,96.3438,59.8,3.222200669
CA-2014-100762,24/11/2014,29/11/2014,Standard Class,NG-18355,Nat Gilpin,Corporate,United States,Jackson,Michigan,49201,Central,OFF-PA-10001815,Office Supplies,Paper,Xerox 1885,29.9,3,0,69.1776,89.7,2.313632107
CA-2014-100762,24/11/2014,29/11/2014,Standard Class,NG-18355,Nat Gilpin,Corporate,United States,Jackson,Michigan,49201,Central,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",29.9,2,0,7.98,59.8,0.266889632
CA-2017-161459,25/11/2017,29/11/2017,Second Class,EB-13750,Edward Becker,Corporate,United States,Laguna Niguel,California,92677,West,TEC-PH-10004071,Technology,Phones,PayAnywhere Card Reader,29.9,5,0.2,3.4965,149.5,0.116939799
CA-2017-161459,25/11/2017,29/11/2017,Second Class,EB-13750,Edward Becker,Corporate,United States,Laguna Niguel,California,92677,West,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",29.84,6,0,15.336,179.04,0.513941019
CA-2017-160017,28/09/2017,02/10/2017,Standard Class,SP-20860,Sung Pak,Corporate,United States,Jacksonville,Florida,32216,South,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,29.84,2,0.2,3.6288,59.68,0.121608579
CA-2014-123316,13/10/2014,17/10/2014,Standard Class,SP-20545,Sibella Parks,Corporate,United States,Mount Vernon,New York,10550,East,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,29.808,3,0.2,2.8101,89.424,0.094273349
CA-2014-141299,03/06/2014,07/06/2014,Second Class,RB-19795,Ross Baird,Home Office,United States,Midland,Michigan,48640,Central,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,29.8,2,0,7.4872,59.6,0.251248322
CA-2014-104402,17/06/2014,23/06/2014,Standard Class,DB-13660,Duane Benoit,Consumer,United States,Newark,Delaware,19711,East,TEC-MA-10000423,Technology,Machines,Texas Instruments TI-34 Scientific Calculator,29.8,3,0,31.0059,89.4,1.040466443
CA-2015-110289,29/10/2015,02/11/2015,Standard Class,NB-18655,Nona Balk,Corporate,United States,San Francisco,California,94109,West,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,29.8,5,0,16.032,149,0.537986577
CA-2015-110289,29/10/2015,02/11/2015,Standard Class,NB-18655,Nona Balk,Corporate,United States,San Francisco,California,94109,West,OFF-EN-10001434,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",29.79,4,0,103.3116,119.16,3.467995972
CA-2014-167927,20/01/2014,26/01/2014,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,48185,Central,OFF-ST-10000760,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,29.79,1,0,4.0542,29.79,0.136092649
CA-2014-167927,20/01/2014,26/01/2014,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,48185,Central,FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,29.79,3,0,30.0234,89.37,1.007834844
CA-2014-167927,20/01/2014,26/01/2014,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,48185,Central,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",29.78,5,0,8.9535,148.9,0.300654802
CA-2014-167927,20/01/2014,26/01/2014,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,48185,Central,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",29.76,4,0.1,93.5816,119.04,3.144543011
CA-2014-167927,20/01/2014,26/01/2014,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,48185,Central,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,29.74,2,0,15.9792,59.48,0.53729657
CA-2014-167927,20/01/2014,26/01/2014,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,48185,Central,OFF-AR-10004456,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,29.718,3,0,12.7368,89.154,0.428588734
CA-2014-167927,20/01/2014,26/01/2014,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,48185,Central,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,29.7,3,0,4.8609,89.1,0.163666667
CA-2014-167927,20/01/2014,26/01/2014,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,48185,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,29.7,5,0,13.365,148.5,0.45
CA-2014-133305,11/07/2014,15/07/2014,Standard Class,MH-17455,Mark Hamilton,Consumer,United States,New York City,New York,10011,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,29.7,4,0,23.0864,118.8,0.777319865
CA-2014-133305,11/07/2014,15/07/2014,Standard Class,MH-17455,Mark Hamilton,Consumer,United States,New York City,New York,10011,East,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,29.7,5,0.2,6.398,148.5,0.215420875
CA-2016-165995,30/08/2016,06/09/2016,Standard Class,BG-11740,Bruce Geld,Consumer,United States,Los Angeles,California,90008,West,FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",29.68,4,0,15.9936,118.72,0.538867925
CA-2016-165995,30/08/2016,06/09/2016,Standard Class,BG-11740,Bruce Geld,Consumer,United States,Los Angeles,California,90008,West,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,29.664,5,0.2,42.495,148.32,1.432544498
CA-2017-143112,05/10/2017,09/10/2017,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,New York City,New York,10035,East,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,29.61,4,0,43.9,118.44,1.482607227
CA-2017-143112,05/10/2017,09/10/2017,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,New York City,New York,10035,East,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",29.6,2,0.1,2.4598,59.2,0.083101351
CA-2017-143112,05/10/2017,09/10/2017,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,New York City,New York,10035,East,TEC-MA-10001047,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, Magenta",29.6,4,0,1351.9896,118.4,45.67532432
US-2017-105830,31/12/2016,02/01/2017,First Class,DB-13660,Duane Benoit,Consumer,United States,Lancaster,Ohio,43130,East,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,29.6,4,0.2,-35.2152,118.4,-1.189702703
CA-2015-146255,07/03/2015,10/03/2015,First Class,EM-14140,Eugene Moren,Home Office,United States,Newark,Delaware,19711,East,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,29.6,3,0,52.734,88.8,1.781554054
CA-2015-146255,07/03/2015,10/03/2015,First Class,EM-14140,Eugene Moren,Home Office,United States,Newark,Delaware,19711,East,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",29.6,2,0,14.9156,59.2,0.503905405
CA-2015-146255,07/03/2015,10/03/2015,First Class,EM-14140,Eugene Moren,Home Office,United States,Newark,Delaware,19711,East,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,29.592,2,0,33.2544,59.184,1.123763179
CA-2015-146255,07/03/2015,10/03/2015,First Class,EM-14140,Eugene Moren,Home Office,United States,Newark,Delaware,19711,East,TEC-PH-10001619,Technology,Phones,LG G3,29.56,3,0,170.5113,88.68,5.768311908
CA-2017-104822,20/10/2017,20/10/2017,Same Day,RB-19465,Rick Bensley,Home Office,United States,New York City,New York,10024,East,OFF-LA-10002034,Office Supplies,Labels,Avery 478,29.52,5,0,12.0295,147.6,0.407503388
CA-2015-104486,01/05/2015,06/05/2015,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",29.52,1,0.2,4.4138,29.52,0.14951897
CA-2015-104486,01/05/2015,06/05/2015,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,29.472,3,0,10.4496,88.416,0.354560261
CA-2015-104486,01/05/2015,06/05/2015,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,San Francisco,California,94109,West,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",29.472,2,0,10.518,58.944,0.356881107
CA-2017-161557,03/09/2017,08/09/2017,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Dallas,Texas,75217,Central,FUR-FU-10004622,Furniture,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,29.46,5,0.6,-105.69,147.3,-3.587576375
CA-2017-161130,03/11/2017,08/11/2017,Standard Class,BF-11275,Beth Fritzler,Corporate,United States,Miami,Florida,33178,South,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,29.46,2,0.2,27.1032,58.92,0.92
US-2015-161347,13/09/2015,19/09/2015,Standard Class,HG-14845,Harry Greene,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",29.403,1,0.7,-2.01,29.403,-0.068360371
US-2015-109015,06/09/2015,12/09/2015,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,New York City,New York,10011,East,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,29.372,1,0,2.0975,29.372,0.071411548
US-2015-109015,06/09/2015,12/09/2015,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,New York City,New York,10011,East,TEC-PH-10002922,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,29.36,2,0,101.394,58.72,3.453474114
CA-2014-110611,06/10/2014,13/10/2014,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",29.34,5,0.2,-13.637,146.7,-0.464792093
CA-2017-139080,23/01/2017,28/01/2017,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Seattle,Washington,98103,West,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,29.34,5,0.2,6.888,146.7,0.234764826
CA-2017-139080,23/01/2017,28/01/2017,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Seattle,Washington,98103,West,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,29.34,4,0,12.4416,117.36,0.42404908
CA-2017-139080,23/01/2017,28/01/2017,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Seattle,Washington,98103,West,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,29.34,1,0,3.1104,29.34,0.10601227
CA-2017-139080,23/01/2017,28/01/2017,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Seattle,Washington,98103,West,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,29.328,6,0.2,8.6352,175.968,0.294435352
CA-2015-115693,10/12/2015,15/12/2015,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,Los Angeles,California,90032,West,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",29.32,2,0,15.764,58.64,0.537653479
US-2014-107993,25/11/2014,30/11/2014,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Springfield,Oregon,97477,West,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,29.312,7,0.2,8.2901,205.184,0.282822735
CA-2017-110443,21/11/2017,25/11/2017,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Renton,Washington,98059,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,29.304,5,0.2,56.55,146.52,1.92977068
CA-2017-110443,21/11/2017,25/11/2017,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Renton,Washington,98059,West,TEC-MA-10002073,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White",29.29,1,0.2,103.9992,29.29,3.550672584
CA-2017-110443,21/11/2017,25/11/2017,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Renton,Washington,98059,West,OFF-PA-10003797,Office Supplies,Paper,Xerox 209,29.24,8,0,24.8832,233.92,0.850998632
CA-2017-144848,04/04/2017,05/04/2017,First Class,DS-13030,Darrin Sayre,Home Office,United States,New York City,New York,10009,East,TEC-PH-10004006,Technology,Phones,Panasonic KX - TS880B Telephone,29.24,1,0,11.1294,29.24,0.380622435
CA-2017-144848,04/04/2017,05/04/2017,First Class,DS-13030,Darrin Sayre,Home Office,United States,New York City,New York,10009,East,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,29.24,1,0,7.2111,29.24,0.246617647
CA-2017-144848,04/04/2017,05/04/2017,First Class,DS-13030,Darrin Sayre,Home Office,United States,New York City,New York,10009,East,TEC-PH-10002262,Technology,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset,29.22,2,0,33.3256,58.44,1.140506502
US-2017-147998,19/05/2017,24/05/2017,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,San Jose,California,95123,West,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,29.22,5,0.2,49.92,146.1,1.708418891
CA-2016-103919,03/10/2016,07/10/2016,Standard Class,TP-21565,Tracy Poddar,Corporate,United States,Grand Prairie,Texas,75051,Central,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",29.2,5,0.6,-29.512,146,-1.010684932
CA-2016-113425,21/11/2016,21/11/2016,Same Day,JK-16120,Julie Kriz,Home Office,United States,New York City,New York,10009,East,FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty",29.2,2,0.2,12.7764,58.4,0.437547945
CA-2017-143035,03/10/2017,05/10/2017,Second Class,CC-12430,Chuck Clark,Home Office,United States,New York City,New York,10009,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,29.16,4,0,21.8192,116.64,0.748257888
CA-2017-143035,03/10/2017,05/10/2017,Second Class,CC-12430,Chuck Clark,Home Office,United States,New York City,New York,10009,East,OFF-AR-10001130,Office Supplies,Art,"Quartet Alpha White Chalk, 12/Pack",29.16,3,0,3.1161,87.48,0.10686214
CA-2017-143035,03/10/2017,05/10/2017,Second Class,CC-12430,Chuck Clark,Home Office,United States,New York City,New York,10009,East,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,29.16,3,0,66.9546,87.48,2.296111111
CA-2014-107811,29/04/2014,03/05/2014,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Memphis,Tennessee,38109,South,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,29.12,2,0.2,70.198,58.24,2.410645604
CA-2014-107811,29/04/2014,03/05/2014,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Memphis,Tennessee,38109,South,OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,29.12,5,0.2,-1.249,145.6,-0.042891484
CA-2016-163216,07/10/2016,10/10/2016,First Class,AW-10930,Arthur Wiediger,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-LA-10000134,Office Supplies,Labels,Avery 511,29.12,2,0.2,1.7248,58.24,0.059230769
US-2016-116442,15/12/2016,22/12/2016,Standard Class,BP-11230,Benjamin Patterson,Consumer,United States,Los Angeles,California,90004,West,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",29.05,2,0,4.2804,58.1,0.147345955
CA-2017-150623,10/04/2017,14/04/2017,Standard Class,DB-13360,Dennis Bolton,Home Office,United States,Waterbury,Connecticut,6708,East,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,29.04,1,0,41.9958,29.04,1.446136364
CA-2017-150623,10/04/2017,14/04/2017,Standard Class,DB-13360,Dennis Bolton,Home Office,United States,Waterbury,Connecticut,6708,East,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,29,5,0,71.5375,145,2.466810345
US-2014-163797,08/04/2014,13/04/2014,Standard Class,PC-19000,Pauline Chand,Home Office,United States,Chandler,Arizona,85224,West,OFF-FA-10001883,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",29,8,0.2,-11.8256,232,-0.40777931
CA-2016-127236,29/03/2016,02/04/2016,Standard Class,TB-21595,Troy Blackwell,Consumer,United States,Springfield,Ohio,45503,East,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",29,5,0.5,-167.986,145,-5.79262069
CA-2016-127236,29/03/2016,02/04/2016,Standard Class,TB-21595,Troy Blackwell,Consumer,United States,Springfield,Ohio,45503,East,TEC-PH-10000141,Technology,Phones,Clearsounds A400,28.99,4,0.4,-36.9544,115.96,-1.274729217
US-2017-104661,15/01/2017,18/01/2017,First Class,TB-21250,Tim Brockman,Consumer,United States,Austin,Texas,78745,Central,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",28.91,4,0.8,-52.4544,115.64,-1.814403321
US-2017-104661,15/01/2017,18/01/2017,First Class,TB-21250,Tim Brockman,Consumer,United States,Austin,Texas,78745,Central,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,28.91,2,0.2,14.3952,57.82,0.497931512
US-2017-104661,15/01/2017,18/01/2017,First Class,TB-21250,Tim Brockman,Consumer,United States,Austin,Texas,78745,Central,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",28.91,8,0.2,13.3008,231.28,0.460076098
US-2017-104661,15/01/2017,18/01/2017,First Class,TB-21250,Tim Brockman,Consumer,United States,Austin,Texas,78745,Central,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,28.9,1,0.8,-6.6278,28.9,-0.22933564
CA-2014-134103,30/01/2014,04/02/2014,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,Detroit,Michigan,48234,Central,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,28.9,2,0,4.752,57.8,0.164429066
CA-2014-134103,30/01/2014,04/02/2014,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,Detroit,Michigan,48234,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,28.854,2,0,6.8982,57.708,0.239072572
CA-2015-147529,07/02/2015,11/02/2015,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Springfield,Virginia,22153,South,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,28.85,5,0,146.2405,144.25,5.068994801
CA-2015-147529,07/02/2015,11/02/2015,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Springfield,Virginia,22153,South,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,28.84,2,0,6.3504,57.68,0.220194175
